NTL,lats,lons,geometry
430,31.18507462686567,121.41722408026756,POINT (121.41722408026756 31.18507462686567)
430,31.18507462686567,121.42140468227424,POINT (121.42140468227424 31.18507462686567)
509,31.18507462686567,121.42558528428094,POINT (121.42558528428094 31.18507462686567)
509,31.18507462686567,121.42976588628763,POINT (121.42976588628763 31.18507462686567)
499,31.18507462686567,121.43394648829431,POINT (121.43394648829431 31.18507462686567)
499,31.18507462686567,121.43812709030101,POINT (121.43812709030101 31.18507462686567)
418,31.18507462686567,121.4423076923077,POINT (121.4423076923077 31.18507462686567)
418,31.18507462686567,121.44648829431438,POINT (121.44648829431438 31.18507462686567)
549,31.18507462686567,121.45066889632108,POINT (121.45066889632108 31.18507462686567)
549,31.18507462686567,121.45484949832776,POINT (121.45484949832776 31.18507462686567)
449,31.18507462686567,121.45903010033445,POINT (121.45903010033445 31.18507462686567)
449,31.18507462686567,121.46321070234114,POINT (121.46321070234114 31.18507462686567)
422,31.18507462686567,121.46739130434783,POINT (121.46739130434783 31.18507462686567)
422,31.18507462686567,121.47157190635451,POINT (121.47157190635451 31.18507462686567)
607,31.18507462686567,121.47575250836121,POINT (121.47575250836121 31.18507462686567)
498,31.18507462686567,121.4799331103679,POINT (121.4799331103679 31.18507462686567)
635,31.18507462686567,121.48411371237458,POINT (121.48411371237458 31.18507462686567)
636,31.18507462686567,121.48829431438126,POINT (121.48829431438126 31.18507462686567)
716,31.18507462686567,121.49247491638796,POINT (121.49247491638796 31.18507462686567)
716,31.18507462686567,121.49665551839465,POINT (121.49665551839465 31.18507462686567)
400,31.18507462686567,121.50083612040133,POINT (121.50083612040133 31.18507462686567)
400,31.18507462686567,121.50501672240803,POINT (121.50501672240803 31.18507462686567)
460,31.18507462686567,121.50919732441471,POINT (121.50919732441471 31.18507462686567)
460,31.18507462686567,121.5133779264214,POINT (121.5133779264214 31.18507462686567)
591,31.18507462686567,121.5175585284281,POINT (121.5175585284281 31.18507462686567)
591,31.18507462686567,121.52173913043478,POINT (121.52173913043478 31.18507462686567)
409,31.18507462686567,121.52591973244147,POINT (121.52591973244147 31.18507462686567)
409,31.18507462686567,121.53010033444816,POINT (121.53010033444816 31.18507462686567)
403,31.18507462686567,121.53428093645485,POINT (121.53428093645485 31.18507462686567)
437,31.18507462686567,121.53846153846153,POINT (121.53846153846153 31.18507462686567)
437,31.18507462686567,121.54264214046823,POINT (121.54264214046823 31.18507462686567)
437,31.18507462686567,121.54682274247492,POINT (121.54682274247492 31.18507462686567)
427,31.18507462686567,121.5510033444816,POINT (121.5510033444816 31.18507462686567)
427,31.18507462686567,121.5551839464883,POINT (121.5551839464883 31.18507462686567)
318,31.18507462686567,121.55936454849498,POINT (121.55936454849498 31.18507462686567)
318,31.18507462686567,121.56354515050167,POINT (121.56354515050167 31.18507462686567)
294,31.18507462686567,121.56772575250837,POINT (121.56772575250837 31.18507462686567)
294,31.18507462686567,121.57190635451505,POINT (121.57190635451505 31.18507462686567)
539,31.18507462686567,121.57608695652173,POINT (121.57608695652173 31.18507462686567)
539,31.18507462686567,121.58026755852843,POINT (121.58026755852843 31.18507462686567)
507,31.18507462686567,121.58444816053512,POINT (121.58444816053512 31.18507462686567)
507,31.18507462686567,121.5886287625418,POINT (121.5886287625418 31.18507462686567)
499,31.18507462686567,121.5928093645485,POINT (121.5928093645485 31.18507462686567)
499,31.18507462686567,121.59698996655518,POINT (121.59698996655518 31.18507462686567)
502,31.18507462686567,121.60117056856187,POINT (121.60117056856187 31.18507462686567)
503,31.18507462686567,121.60535117056857,POINT (121.60535117056857 31.18507462686567)
742,31.18507462686567,121.60953177257525,POINT (121.60953177257525 31.18507462686567)
742,31.18507462686567,121.61371237458194,POINT (121.61371237458194 31.18507462686567)
924,31.18507462686567,121.61789297658864,POINT (121.61789297658864 31.18507462686567)
598,31.18507462686567,121.62207357859532,POINT (121.62207357859532 31.18507462686567)
594,31.18507462686567,121.626254180602,POINT (121.626254180602 31.18507462686567)
594,31.18507462686567,121.6304347826087,POINT (121.6304347826087 31.18507462686567)
384,31.18507462686567,121.63461538461539,POINT (121.63461538461539 31.18507462686567)
384,31.18507462686567,121.63879598662207,POINT (121.63879598662207 31.18507462686567)
269,31.18507462686567,121.64297658862876,POINT (121.64297658862876 31.18507462686567)
269,31.18507462686567,121.64715719063545,POINT (121.64715719063545 31.18507462686567)
341,31.18507462686567,121.65133779264214,POINT (121.65133779264214 31.18507462686567)
341,31.18507462686567,121.65551839464882,POINT (121.65551839464882 31.18507462686567)
270,31.18507462686567,121.65969899665552,POINT (121.65969899665552 31.18507462686567)
270,31.18507462686567,121.6638795986622,POINT (121.6638795986622 31.18507462686567)
205,31.18507462686567,121.66806020066889,POINT (121.66806020066889 31.18507462686567)
205,31.18507462686567,121.67224080267559,POINT (121.67224080267559 31.18507462686567)
368,31.18507462686567,121.67642140468227,POINT (121.67642140468227 31.18507462686567)
505,31.18507462686567,121.68060200668896,POINT (121.68060200668896 31.18507462686567)
450,31.18507462686567,121.68478260869566,POINT (121.68478260869566 31.18507462686567)
450,31.18507462686567,121.68896321070234,POINT (121.68896321070234 31.18507462686567)
376,31.18507462686567,121.69314381270902,POINT (121.69314381270902 31.18507462686567)
376,31.18507462686567,121.69732441471572,POINT (121.69732441471572 31.18507462686567)
321,31.18507462686567,121.70150501672241,POINT (121.70150501672241 31.18507462686567)
321,31.18507462686567,121.70568561872909,POINT (121.70568561872909 31.18507462686567)
212,31.18507462686567,121.70986622073579,POINT (121.70986622073579 31.18507462686567)
212,31.18507462686567,121.71404682274247,POINT (121.71404682274247 31.18507462686567)
295,31.18507462686567,121.71822742474916,POINT (121.71822742474916 31.18507462686567)
295,31.18507462686567,121.72240802675586,POINT (121.72240802675586 31.18507462686567)
326,31.18507462686567,121.72658862876254,POINT (121.72658862876254 31.18507462686567)
277,31.18507462686567,121.73076923076923,POINT (121.73076923076923 31.18507462686567)
351,31.18507462686567,121.73494983277592,POINT (121.73494983277592 31.18507462686567)
299,31.18507462686567,121.73913043478261,POINT (121.73913043478261 31.18507462686567)
284,31.18507462686567,121.7433110367893,POINT (121.7433110367893 31.18507462686567)
257,31.18507462686567,121.74749163879599,POINT (121.74749163879599 31.18507462686567)
227,31.18507462686567,121.75167224080268,POINT (121.75167224080268 31.18507462686567)
208,31.18507462686567,121.75585284280936,POINT (121.75585284280936 31.18507462686567)
193,31.18507462686567,121.76003344481606,POINT (121.76003344481606 31.18507462686567)
246,31.18507462686567,121.76421404682274,POINT (121.76421404682274 31.18507462686567)
325,31.18507462686567,121.76839464882943,POINT (121.76839464882943 31.18507462686567)
315,31.18507462686567,121.77257525083613,POINT (121.77257525083613 31.18507462686567)
290,31.18507462686567,121.77675585284281,POINT (121.77675585284281 31.18507462686567)
316,31.18507462686567,121.7809364548495,POINT (121.7809364548495 31.18507462686567)
149,31.18507462686567,121.7851170568562,POINT (121.7851170568562 31.18507462686567)
136,31.18507462686567,121.78929765886288,POINT (121.78929765886288 31.18507462686567)
101,31.18507462686567,121.79347826086956,POINT (121.79347826086956 31.18507462686567)
106,31.18507462686567,121.79765886287626,POINT (121.79765886287626 31.18507462686567)
105,31.18507462686567,121.80183946488295,POINT (121.80183946488295 31.18507462686567)
123,31.18507462686567,121.80602006688963,POINT (121.80602006688963 31.18507462686567)
6,31.18507462686567,121.94816053511705,POINT (121.94816053511705 31.18507462686567)
5,31.18507462686567,121.95234113712374,POINT (121.95234113712374 31.18507462686567)
5,31.18507462686567,121.95652173913044,POINT (121.95652173913044 31.18507462686567)
4,31.18507462686567,121.96070234113712,POINT (121.96070234113712 31.18507462686567)
4,31.18507462686567,121.9648829431438,POINT (121.9648829431438 31.18507462686567)
6,31.18507462686567,121.9690635451505,POINT (121.9690635451505 31.18507462686567)
5,31.18507462686567,121.97324414715719,POINT (121.97324414715719 31.18507462686567)
3,31.18507462686567,121.97742474916387,POINT (121.97742474916387 31.18507462686567)
5,31.18507462686567,121.98160535117057,POINT (121.98160535117057 31.18507462686567)
3,31.18507462686567,121.98578595317726,POINT (121.98578595317726 31.18507462686567)
3,31.18507462686567,121.98996655518394,POINT (121.98996655518394 31.18507462686567)
2,31.18507462686567,121.99414715719064,POINT (121.99414715719064 31.18507462686567)
2,31.18507462686567,121.99832775919732,POINT (121.99832775919732 31.18507462686567)
2,31.18507462686567,122.00250836120401,POINT (122.00250836120401 31.18507462686567)
3,31.18507462686567,122.0066889632107,POINT (122.0066889632107 31.18507462686567)
307,31.18089552238806,121.07441471571906,POINT (121.07441471571906 31.18089552238806)
213,31.18089552238806,121.07859531772576,POINT (121.07859531772576 31.18089552238806)
343,31.18089552238806,121.08277591973244,POINT (121.08277591973244 31.18089552238806)
343,31.18089552238806,121.08695652173913,POINT (121.08695652173913 31.18089552238806)
329,31.18089552238806,121.09113712374582,POINT (121.09113712374582 31.18089552238806)
329,31.18089552238806,121.09531772575251,POINT (121.09531772575251 31.18089552238806)
424,31.18089552238806,121.09949832775919,POINT (121.09949832775919 31.18089552238806)
424,31.18089552238806,121.10367892976589,POINT (121.10367892976589 31.18089552238806)
451,31.18089552238806,121.10785953177258,POINT (121.10785953177258 31.18089552238806)
451,31.18089552238806,121.11204013377926,POINT (121.11204013377926 31.18089552238806)
377,31.18089552238806,121.11622073578596,POINT (121.11622073578596 31.18089552238806)
377,31.18089552238806,121.12040133779264,POINT (121.12040133779264 31.18089552238806)
307,31.18089552238806,121.12458193979933,POINT (121.12458193979933 31.18089552238806)
307,31.18089552238806,121.12876254180603,POINT (121.12876254180603 31.18089552238806)
319,31.18089552238806,121.13294314381271,POINT (121.13294314381271 31.18089552238806)
297,31.18089552238806,121.1371237458194,POINT (121.1371237458194 31.18089552238806)
348,31.18089552238806,121.1413043478261,POINT (121.1413043478261 31.18089552238806)
348,31.18089552238806,121.14548494983278,POINT (121.14548494983278 31.18089552238806)
346,31.18089552238806,121.14966555183946,POINT (121.14966555183946 31.18089552238806)
346,31.18089552238806,121.15384615384616,POINT (121.15384615384616 31.18089552238806)
316,31.18089552238806,121.15802675585284,POINT (121.15802675585284 31.18089552238806)
315,31.18089552238806,121.16220735785953,POINT (121.16220735785953 31.18089552238806)
207,31.18089552238806,121.16638795986623,POINT (121.16638795986623 31.18089552238806)
207,31.18089552238806,121.17056856187291,POINT (121.17056856187291 31.18089552238806)
198,31.18089552238806,121.1747491638796,POINT (121.1747491638796 31.18089552238806)
198,31.18089552238806,121.17892976588628,POINT (121.17892976588628 31.18089552238806)
195,31.18089552238806,121.18311036789298,POINT (121.18311036789298 31.18089552238806)
195,31.18089552238806,121.18729096989966,POINT (121.18729096989966 31.18089552238806)
285,31.18089552238806,121.19147157190635,POINT (121.19147157190635 31.18089552238806)
118,31.18089552238806,121.19565217391305,POINT (121.19565217391305 31.18089552238806)
125,31.18089552238806,121.19983277591973,POINT (121.19983277591973 31.18089552238806)
125,31.18089552238806,121.20401337792642,POINT (121.20401337792642 31.18089552238806)
138,31.18089552238806,121.20819397993311,POINT (121.20819397993311 31.18089552238806)
138,31.18089552238806,121.2123745819398,POINT (121.2123745819398 31.18089552238806)
374,31.18089552238806,121.21655518394648,POINT (121.21655518394648 31.18089552238806)
374,31.18089552238806,121.22073578595318,POINT (121.22073578595318 31.18089552238806)
515,31.18089552238806,121.22491638795987,POINT (121.22491638795987 31.18089552238806)
515,31.18089552238806,121.22909698996655,POINT (121.22909698996655 31.18089552238806)
491,31.18089552238806,121.23327759197325,POINT (121.23327759197325 31.18089552238806)
491,31.18089552238806,121.23745819397993,POINT (121.23745819397993 31.18089552238806)
547,31.18089552238806,121.24163879598662,POINT (121.24163879598662 31.18089552238806)
547,31.18089552238806,121.24581939799332,POINT (121.24581939799332 31.18089552238806)
436,31.18089552238806,121.25,POINT (121.25 31.18089552238806)
376,31.18089552238806,121.25418060200668,POINT (121.25418060200668 31.18089552238806)
413,31.18089552238806,121.25836120401338,POINT (121.25836120401338 31.18089552238806)
413,31.18089552238806,121.26254180602007,POINT (121.26254180602007 31.18089552238806)
409,31.18089552238806,121.26672240802675,POINT (121.26672240802675 31.18089552238806)
409,31.18089552238806,121.27090301003345,POINT (121.27090301003345 31.18089552238806)
660,31.18089552238806,121.27508361204013,POINT (121.27508361204013 31.18089552238806)
659,31.18089552238806,121.27926421404682,POINT (121.27926421404682 31.18089552238806)
596,31.18089552238806,121.28344481605352,POINT (121.28344481605352 31.18089552238806)
519,31.18089552238806,121.2876254180602,POINT (121.2876254180602 31.18089552238806)
610,31.18089552238806,121.29180602006689,POINT (121.29180602006689 31.18089552238806)
609,31.18089552238806,121.29598662207358,POINT (121.29598662207358 31.18089552238806)
402,31.18089552238806,121.30016722408027,POINT (121.30016722408027 31.18089552238806)
402,31.18089552238806,121.30434782608695,POINT (121.30434782608695 31.18089552238806)
522,31.18089552238806,121.30852842809365,POINT (121.30852842809365 31.18089552238806)
577,31.18089552238806,121.31270903010034,POINT (121.31270903010034 31.18089552238806)
768,31.18089552238806,121.31688963210702,POINT (121.31688963210702 31.18089552238806)
767,31.18089552238806,121.32107023411372,POINT (121.32107023411372 31.18089552238806)
917,31.18089552238806,121.3252508361204,POINT (121.3252508361204 31.18089552238806)
914,31.18089552238806,121.32943143812709,POINT (121.32943143812709 31.18089552238806)
582,31.18089552238806,121.33361204013377,POINT (121.33361204013377 31.18089552238806)
594,31.18089552238806,121.33779264214047,POINT (121.33779264214047 31.18089552238806)
566,31.18089552238806,121.34197324414716,POINT (121.34197324414716 31.18089552238806)
575,31.18089552238806,121.34615384615384,POINT (121.34615384615384 31.18089552238806)
469,31.18089552238806,121.35033444816054,POINT (121.35033444816054 31.18089552238806)
928,31.18089552238806,121.35451505016722,POINT (121.35451505016722 31.18089552238806)
433,31.18089552238806,121.3586956521739,POINT (121.3586956521739 31.18089552238806)
433,31.18089552238806,121.3628762541806,POINT (121.3628762541806 31.18089552238806)
400,31.18089552238806,121.36705685618729,POINT (121.36705685618729 31.18089552238806)
400,31.18089552238806,121.37123745819397,POINT (121.37123745819397 31.18089552238806)
599,31.18089552238806,121.37541806020067,POINT (121.37541806020067 31.18089552238806)
575,31.18089552238806,121.37959866220736,POINT (121.37959866220736 31.18089552238806)
565,31.18089552238806,121.38377926421404,POINT (121.38377926421404 31.18089552238806)
565,31.18089552238806,121.38795986622074,POINT (121.38795986622074 31.18089552238806)
417,31.18089552238806,121.39214046822742,POINT (121.39214046822742 31.18089552238806)
417,31.18089552238806,121.39632107023411,POINT (121.39632107023411 31.18089552238806)
356,31.18089552238806,121.40050167224081,POINT (121.40050167224081 31.18089552238806)
356,31.18089552238806,121.40468227424749,POINT (121.40468227424749 31.18089552238806)
384,31.18089552238806,121.40886287625418,POINT (121.40886287625418 31.18089552238806)
369,31.18089552238806,121.41304347826087,POINT (121.41304347826087 31.18089552238806)
430,31.18089552238806,121.41722408026756,POINT (121.41722408026756 31.18089552238806)
596,31.18089552238806,121.42140468227424,POINT (121.42140468227424 31.18089552238806)
596,31.18089552238806,121.42558528428094,POINT (121.42558528428094 31.18089552238806)
1268,31.18089552238806,121.42976588628763,POINT (121.42976588628763 31.18089552238806)
1268,31.18089552238806,121.43394648829431,POINT (121.43394648829431 31.18089552238806)
461,31.18089552238806,121.43812709030101,POINT (121.43812709030101 31.18089552238806)
418,31.18089552238806,121.4423076923077,POINT (121.4423076923077 31.18089552238806)
441,31.18089552238806,121.44648829431438,POINT (121.44648829431438 31.18089552238806)
441,31.18089552238806,121.45066889632108,POINT (121.45066889632108 31.18089552238806)
423,31.18089552238806,121.45484949832776,POINT (121.45484949832776 31.18089552238806)
422,31.18089552238806,121.45903010033445,POINT (121.45903010033445 31.18089552238806)
596,31.18089552238806,121.46321070234114,POINT (121.46321070234114 31.18089552238806)
422,31.18089552238806,121.46739130434783,POINT (121.46739130434783 31.18089552238806)
606,31.18089552238806,121.47157190635451,POINT (121.47157190635451 31.18089552238806)
607,31.18089552238806,121.47575250836121,POINT (121.47575250836121 31.18089552238806)
663,31.18089552238806,121.4799331103679,POINT (121.4799331103679 31.18089552238806)
663,31.18089552238806,121.48411371237458,POINT (121.48411371237458 31.18089552238806)
570,31.18089552238806,121.48829431438126,POINT (121.48829431438126 31.18089552238806)
571,31.18089552238806,121.49247491638796,POINT (121.49247491638796 31.18089552238806)
400,31.18089552238806,121.49665551839465,POINT (121.49665551839465 31.18089552238806)
400,31.18089552238806,121.50083612040133,POINT (121.50083612040133 31.18089552238806)
327,31.18089552238806,121.50501672240803,POINT (121.50501672240803 31.18089552238806)
327,31.18089552238806,121.50919732441471,POINT (121.50919732441471 31.18089552238806)
426,31.18089552238806,121.5133779264214,POINT (121.5133779264214 31.18089552238806)
426,31.18089552238806,121.5175585284281,POINT (121.5175585284281 31.18089552238806)
445,31.18089552238806,121.52173913043478,POINT (121.52173913043478 31.18089552238806)
409,31.18089552238806,121.52591973244147,POINT (121.52591973244147 31.18089552238806)
403,31.18089552238806,121.53010033444816,POINT (121.53010033444816 31.18089552238806)
403,31.18089552238806,121.53428093645485,POINT (121.53428093645485 31.18089552238806)
381,31.18089552238806,121.53846153846153,POINT (121.53846153846153 31.18089552238806)
381,31.18089552238806,121.54264214046823,POINT (121.54264214046823 31.18089552238806)
474,31.18089552238806,121.54682274247492,POINT (121.54682274247492 31.18089552238806)
474,31.18089552238806,121.5510033444816,POINT (121.5510033444816 31.18089552238806)
318,31.18089552238806,121.5551839464883,POINT (121.5551839464883 31.18089552238806)
318,31.18089552238806,121.55936454849498,POINT (121.55936454849498 31.18089552238806)
362,31.18089552238806,121.56354515050167,POINT (121.56354515050167 31.18089552238806)
362,31.18089552238806,121.56772575250837,POINT (121.56772575250837 31.18089552238806)
504,31.18089552238806,121.57190635451505,POINT (121.57190635451505 31.18089552238806)
504,31.18089552238806,121.57608695652173,POINT (121.57608695652173 31.18089552238806)
436,31.18089552238806,121.58026755852843,POINT (121.58026755852843 31.18089552238806)
506,31.18089552238806,121.58444816053512,POINT (121.58444816053512 31.18089552238806)
437,31.18089552238806,121.5886287625418,POINT (121.5886287625418 31.18089552238806)
553,31.18089552238806,121.5928093645485,POINT (121.5928093645485 31.18089552238806)
643,31.18089552238806,121.59698996655518,POINT (121.59698996655518 31.18089552238806)
566,31.18089552238806,121.60117056856187,POINT (121.60117056856187 31.18089552238806)
566,31.18089552238806,121.60535117056857,POINT (121.60535117056857 31.18089552238806)
742,31.18089552238806,121.60953177257525,POINT (121.60953177257525 31.18089552238806)
742,31.18089552238806,121.61371237458194,POINT (121.61371237458194 31.18089552238806)
924,31.18089552238806,121.61789297658864,POINT (121.61789297658864 31.18089552238806)
924,31.18089552238806,121.62207357859532,POINT (121.62207357859532 31.18089552238806)
430,31.18089552238806,121.626254180602,POINT (121.626254180602 31.18089552238806)
430,31.18089552238806,121.6304347826087,POINT (121.6304347826087 31.18089552238806)
275,31.18089552238806,121.63461538461539,POINT (121.63461538461539 31.18089552238806)
384,31.18089552238806,121.63879598662207,POINT (121.63879598662207 31.18089552238806)
269,31.18089552238806,121.64297658862876,POINT (121.64297658862876 31.18089552238806)
269,31.18089552238806,121.64715719063545,POINT (121.64715719063545 31.18089552238806)
244,31.18089552238806,121.65133779264214,POINT (121.65133779264214 31.18089552238806)
244,31.18089552238806,121.65551839464882,POINT (121.65551839464882 31.18089552238806)
219,31.18089552238806,121.65969899665552,POINT (121.65969899665552 31.18089552238806)
219,31.18089552238806,121.6638795986622,POINT (121.6638795986622 31.18089552238806)
205,31.18089552238806,121.66806020066889,POINT (121.66806020066889 31.18089552238806)
205,31.18089552238806,121.67224080267559,POINT (121.67224080267559 31.18089552238806)
368,31.18089552238806,121.67642140468227,POINT (121.67642140468227 31.18089552238806)
482,31.18089552238806,121.68060200668896,POINT (121.68060200668896 31.18089552238806)
581,31.18089552238806,121.68478260869566,POINT (121.68478260869566 31.18089552238806)
603,31.18089552238806,121.68896321070234,POINT (121.68896321070234 31.18089552238806)
651,31.18089552238806,121.69314381270902,POINT (121.69314381270902 31.18089552238806)
376,31.18089552238806,121.69732441471572,POINT (121.69732441471572 31.18089552238806)
321,31.18089552238806,121.70150501672241,POINT (121.70150501672241 31.18089552238806)
321,31.18089552238806,121.70568561872909,POINT (121.70568561872909 31.18089552238806)
268,31.18089552238806,121.70986622073579,POINT (121.70986622073579 31.18089552238806)
268,31.18089552238806,121.71404682274247,POINT (121.71404682274247 31.18089552238806)
417,31.18089552238806,121.71822742474916,POINT (121.71822742474916 31.18089552238806)
417,31.18089552238806,121.72240802675586,POINT (121.72240802675586 31.18089552238806)
282,31.18089552238806,121.72658862876254,POINT (121.72658862876254 31.18089552238806)
282,31.18089552238806,121.73076923076923,POINT (121.73076923076923 31.18089552238806)
362,31.18089552238806,121.73494983277592,POINT (121.73494983277592 31.18089552238806)
362,31.18089552238806,121.73913043478261,POINT (121.73913043478261 31.18089552238806)
324,31.18089552238806,121.7433110367893,POINT (121.7433110367893 31.18089552238806)
324,31.18089552238806,121.74749163879599,POINT (121.74749163879599 31.18089552238806)
288,31.18089552238806,121.75167224080268,POINT (121.75167224080268 31.18089552238806)
350,31.18089552238806,121.75585284280936,POINT (121.75585284280936 31.18089552238806)
688,31.18089552238806,121.76003344481606,POINT (121.76003344481606 31.18089552238806)
521,31.18089552238806,121.76421404682274,POINT (121.76421404682274 31.18089552238806)
502,31.18089552238806,121.76839464882943,POINT (121.76839464882943 31.18089552238806)
260,31.18089552238806,121.77257525083613,POINT (121.77257525083613 31.18089552238806)
278,31.18089552238806,121.77675585284281,POINT (121.77675585284281 31.18089552238806)
432,31.18089552238806,121.7809364548495,POINT (121.7809364548495 31.18089552238806)
237,31.18089552238806,121.7851170568562,POINT (121.7851170568562 31.18089552238806)
237,31.18089552238806,121.78929765886288,POINT (121.78929765886288 31.18089552238806)
174,31.18089552238806,121.79347826086956,POINT (121.79347826086956 31.18089552238806)
174,31.18089552238806,121.79765886287626,POINT (121.79765886287626 31.18089552238806)
240,31.18089552238806,121.80183946488295,POINT (121.80183946488295 31.18089552238806)
236,31.18089552238806,121.80602006688963,POINT (121.80602006688963 31.18089552238806)
146,31.18089552238806,121.81020066889631,POINT (121.81020066889631 31.18089552238806)
6,31.18089552238806,121.94816053511705,POINT (121.94816053511705 31.18089552238806)
6,31.18089552238806,121.95234113712374,POINT (121.95234113712374 31.18089552238806)
4,31.18089552238806,121.95652173913044,POINT (121.95652173913044 31.18089552238806)
5,31.18089552238806,121.96070234113712,POINT (121.96070234113712 31.18089552238806)
5,31.18089552238806,121.9648829431438,POINT (121.9648829431438 31.18089552238806)
6,31.18089552238806,121.9690635451505,POINT (121.9690635451505 31.18089552238806)
5,31.18089552238806,121.97324414715719,POINT (121.97324414715719 31.18089552238806)
6,31.18089552238806,121.97742474916387,POINT (121.97742474916387 31.18089552238806)
3,31.18089552238806,121.98160535117057,POINT (121.98160535117057 31.18089552238806)
3,31.18089552238806,121.98578595317726,POINT (121.98578595317726 31.18089552238806)
3,31.18089552238806,121.98996655518394,POINT (121.98996655518394 31.18089552238806)
3,31.18089552238806,121.99414715719064,POINT (121.99414715719064 31.18089552238806)
3,31.18089552238806,121.99832775919732,POINT (121.99832775919732 31.18089552238806)
3,31.18089552238806,122.00250836120401,POINT (122.00250836120401 31.18089552238806)
3,31.18089552238806,122.0066889632107,POINT (122.0066889632107 31.18089552238806)
307,31.17671641791045,121.07441471571906,POINT (121.07441471571906 31.17671641791045)
307,31.17671641791045,121.07859531772576,POINT (121.07859531772576 31.17671641791045)
309,31.17671641791045,121.08277591973244,POINT (121.08277591973244 31.17671641791045)
309,31.17671641791045,121.08695652173913,POINT (121.08695652173913 31.17671641791045)
446,31.17671641791045,121.09113712374582,POINT (121.09113712374582 31.17671641791045)
330,31.17671641791045,121.09531772575251,POINT (121.09531772575251 31.17671641791045)
423,31.17671641791045,121.09949832775919,POINT (121.09949832775919 31.17671641791045)
424,31.17671641791045,121.10367892976589,POINT (121.10367892976589 31.17671641791045)
388,31.17671641791045,121.10785953177258,POINT (121.10785953177258 31.17671641791045)
388,31.17671641791045,121.11204013377926,POINT (121.11204013377926 31.17671641791045)
581,31.17671641791045,121.11622073578596,POINT (121.11622073578596 31.17671641791045)
581,31.17671641791045,121.12040133779264,POINT (121.12040133779264 31.17671641791045)
307,31.17671641791045,121.12458193979933,POINT (121.12458193979933 31.17671641791045)
307,31.17671641791045,121.12876254180603,POINT (121.12876254180603 31.17671641791045)
320,31.17671641791045,121.13294314381271,POINT (121.13294314381271 31.17671641791045)
320,31.17671641791045,121.1371237458194,POINT (121.1371237458194 31.17671641791045)
349,31.17671641791045,121.1413043478261,POINT (121.1413043478261 31.17671641791045)
349,31.17671641791045,121.14548494983278,POINT (121.14548494983278 31.17671641791045)
351,31.17671641791045,121.14966555183946,POINT (121.14966555183946 31.17671641791045)
315,31.17671641791045,121.15384615384616,POINT (121.15384615384616 31.17671641791045)
315,31.17671641791045,121.15802675585284,POINT (121.15802675585284 31.17671641791045)
327,31.17671641791045,121.16220735785953,POINT (121.16220735785953 31.17671641791045)
327,31.17671641791045,121.16638795986623,POINT (121.16638795986623 31.17671641791045)
247,31.17671641791045,121.17056856187291,POINT (121.17056856187291 31.17671641791045)
247,31.17671641791045,121.1747491638796,POINT (121.1747491638796 31.17671641791045)
289,31.17671641791045,121.17892976588628,POINT (121.17892976588628 31.17671641791045)
195,31.17671641791045,121.18311036789298,POINT (121.18311036789298 31.17671641791045)
285,31.17671641791045,121.18729096989966,POINT (121.18729096989966 31.17671641791045)
284,31.17671641791045,121.19147157190635,POINT (121.19147157190635 31.17671641791045)
285,31.17671641791045,121.19565217391305,POINT (121.19565217391305 31.17671641791045)
287,31.17671641791045,121.19983277591973,POINT (121.19983277591973 31.17671641791045)
287,31.17671641791045,121.20401337792642,POINT (121.20401337792642 31.17671641791045)
264,31.17671641791045,121.20819397993311,POINT (121.20819397993311 31.17671641791045)
138,31.17671641791045,121.2123745819398,POINT (121.2123745819398 31.17671641791045)
374,31.17671641791045,121.21655518394648,POINT (121.21655518394648 31.17671641791045)
374,31.17671641791045,121.22073578595318,POINT (121.22073578595318 31.17671641791045)
400,31.17671641791045,121.22491638795987,POINT (121.22491638795987 31.17671641791045)
400,31.17671641791045,121.22909698996655,POINT (121.22909698996655 31.17671641791045)
431,31.17671641791045,121.23327759197325,POINT (121.23327759197325 31.17671641791045)
430,31.17671641791045,121.23745819397993,POINT (121.23745819397993 31.17671641791045)
547,31.17671641791045,121.24163879598662,POINT (121.24163879598662 31.17671641791045)
547,31.17671641791045,121.24581939799332,POINT (121.24581939799332 31.17671641791045)
436,31.17671641791045,121.25,POINT (121.25 31.17671641791045)
436,31.17671641791045,121.25418060200668,POINT (121.25418060200668 31.17671641791045)
303,31.17671641791045,121.25836120401338,POINT (121.25836120401338 31.17671641791045)
303,31.17671641791045,121.26254180602007,POINT (121.26254180602007 31.17671641791045)
455,31.17671641791045,121.26672240802675,POINT (121.26672240802675 31.17671641791045)
409,31.17671641791045,121.27090301003345,POINT (121.27090301003345 31.17671641791045)
660,31.17671641791045,121.27508361204013,POINT (121.27508361204013 31.17671641791045)
660,31.17671641791045,121.27926421404682,POINT (121.27926421404682 31.17671641791045)
596,31.17671641791045,121.28344481605352,POINT (121.28344481605352 31.17671641791045)
596,31.17671641791045,121.2876254180602,POINT (121.2876254180602 31.17671641791045)
418,31.17671641791045,121.29180602006689,POINT (121.29180602006689 31.17671641791045)
418,31.17671641791045,121.29598662207358,POINT (121.29598662207358 31.17671641791045)
462,31.17671641791045,121.30016722408027,POINT (121.30016722408027 31.17671641791045)
402,31.17671641791045,121.30434782608695,POINT (121.30434782608695 31.17671641791045)
522,31.17671641791045,121.30852842809365,POINT (121.30852842809365 31.17671641791045)
521,31.17671641791045,121.31270903010034,POINT (121.31270903010034 31.17671641791045)
